date,price
2020-09-06,90.95793839236345
2020-09-07,88.22581022560045
2020-09-08,86.94018005119875
2020-09-09,87.77338850510047
2020-09-10,84.58207711194424
2020-09-11,85.04035691009403
2020-09-12,82.80877029605236
2020-09-13,86.30991332501246
2020-09-14,80.25093069775652
2020-09-15,83.87463999872662
2020-09-16,83.15973434016868
2020-09-17,85.16481333000648
2020-09-18,80.64431682596322
2020-09-19,81.81412176464603
2020-09-20,83.60777877224115
2020-09-21,88.77404890962478
2020-09-22,85.68000859466592
2020-09-23,88.07311620159173
2020-09-24,88.87554052151722
2020-09-25,89.85277215434564
2020-09-26,91.20068539973838
2020-09-27,92.5694426985156
2020-09-28,94.79136750086097
2020-09-29,96.10679988816374
2020-09-30,98.48310772966201
2020-10-01,99.4722468723245
2020-10-02,96.80822326556589
2020-10-03,101.81353455061013
2020-10-04,104.65470954281531
2020-10-05,102.9176340768499
2020-10-06,103.59136657052596
2020-10-07,104.55368529405577
2020-10-08,108.12110289815281
2020-10-09,103.68076551507122
2020-10-10,102.79507657541714
2020-10-11,104.90813927703199
2020-10-12,103.61845121250855
2020-10-13,100.92297989014867
2020-10-14,100.4250477288473
2020-10-15,98.69075966172063
2020-10-16,99.96662138196427
2020-10-17,101.3565995692611
2020-10-18,100.9534592621419
2020-10-19,103.3932420569922
2020-10-20,96.83130352820785
2020-10-21,101.5592773262573
2020-10-22,98.41560466146703
2020-10-23,103.25911741091329
2020-10-24,107.79269948992
2020-10-25,106.97352005236678
2020-10-26,103.45147938164463
2020-10-27,104.63758860965083
2020-10-28,105.73123411027896
2020-10-29,106.969580232982
2020-10-30,107.94026247605451
2020-10-31,108.81245590253843
2020-11-01,107.50198432150762
2020-11-02,103.06030214812651
2020-11-03,109.47066159947613
2020-11-04,109.24793140549214
2020-11-05,109.50136753844635
2020-11-06,106.07886764442523
2020-11-07,107.39828187205754
2020-11-08,107.211621100653
2020-11-09,105.87818335043085
2020-11-10,102.75320693516032
2020-11-11,98.69765400781114
2020-11-12,99.3831172290198
2020-11-13,97.25903584635654
2020-11-14,94.28693264199951
2020-11-15,93.28119084605228
2020-11-16,92.90833018302379
2020-11-17,92.19483500227166
2020-11-18,95.58226658449385
2020-11-19,95.11078925884236
2020-11-20,88.87148380939739
2020-11-21,92.86203602454381
2020-11-22,96.2372352440015
2020-11-23,91.51106936317441
2020-11-24,96.47172096279267
2020-11-25,96.44753715422002
2020-11-26,93.90059788333856
2020-11-27,97.22474080101914
2020-11-28,99.90228154112592
2020-11-29,102.43644999145867
2020-11-30,101.83745205285177
2020-12-01,98.92468397490629
2020-12-02,100.75175859894105
2020-12-03,103.09225962763665
2020-12-04,102.88334650094568
2020-12-05,107.29774797851863
2020-12-06,105.55673161679408
2020-12-07,102.50692701890259
2020-12-08,103.6820852239762
2020-12-09,104.95797809652265
2020-12-10,103.62450084596038
2020-12-11,104.6026376656629
2020-12-12,105.26491806543892
2020-12-13,99.4370259257264
2020-12-14,102.5069818428308
2020-12-15,100.90611481490812
2020-12-16,100.2442097895682
2020-12-17,102.39487485937029
2020-12-18,101.5015437339714
2020-12-19,106.49354944165992
2020-12-20,107.86069361130083
2020-12-21,106.07674707627861
2020-12-22,106.16295463803534
2020-12-23,106.14306620790025
2020-12-24,109.07791621789565
2020-12-25,112.82782862421031
2020-12-26,116.1643391620764
2020-12-27,119.14234762007932
2020-12-28,122.71873142772132
2020-12-29,120.27328428335369
2020-12-30,123.78216319435987
2020-12-31,126.01610162514774
2021-01-01,125.8863402246657
2021-01-02,128.69202479275327
2021-01-03,129.72260456535497
2021-01-04,131.80109301397476
2021-01-05,129.37181343664454
2021-01-06,127.07179797973552
2021-01-07,131.12649670606456
2021-01-08,133.54489130319428
2021-01-09,127.39468342113028
2021-01-10,132.73820130342096
2021-01-11,132.48571432104433
2021-01-12,131.01398386454267
2021-01-13,129.06252664389754
2021-01-14,129.11896246780182
2021-01-15,134.89226995928854
2021-01-16,130.5290038643682
2021-01-17,128.1456985523429
2021-01-18,131.12934719441887
2021-01-19,132.9042315647052
2021-01-20,128.24763741843998
2021-01-21,131.3752204781664
2021-01-22,134.12900274889495
2021-01-23,135.491078529187
2021-01-24,136.62467117042348
2021-01-25,136.35806182066258
2021-01-26,138.27539464905553
2021-01-27,136.88714456137564
2021-01-28,136.54268023316544
2021-01-29,136.1794140691492
2021-01-30,141.50838107735166
2021-01-31,143.26855194600134
2021-02-01,137.16115451349214
2021-02-02,140.63201869494938
2021-02-03,142.01617647951335
2021-02-04,138.21369044000622
2021-02-05,137.32823045332182
2021-02-06,136.86293949182678
2021-02-07,134.67082901952776
2021-02-08,133.8343448759185
2021-02-09,134.24742778163974
2021-02-10,131.24209113995633
2021-02-11,129.73128597396814
2021-02-12,127.57421822599748
2021-02-13,127.50136872050265
2021-02-14,127.03771725409021
2021-02-15,125.55800594364219
2021-02-16,124.45092935352858
2021-02-17,124.15930797955046
2021-02-18,126.90954844369452
2021-02-19,124.39345305209334
2021-02-20,126.85462596682316
2021-02-21,124.76453272231939
2021-02-22,125.99119514732247
2021-02-23,128.42024452135058
2021-02-24,131.95367753087837
2021-02-25,132.4929953732169
2021-02-26,130.0322126026291
2021-02-27,130.0291453404001
2021-02-28,135.13310075823298
2021-03-01,130.65945084779435
2021-03-02,133.95260263196093
2021-03-03,132.931427906909
2021-03-04,134.92950500644477
2021-03-05,136.4065667189629
2021-03-06,136.44062935445595
2021-03-07,136.46620494662005
2021-03-08,134.12458148608923
2021-03-09,129.9539670760465
2021-03-10,130.44169236403326
2021-03-11,128.4419947461789
2021-03-12,128.10937968798643
2021-03-13,130.36276978900602
2021-03-14,132.3455959235007
2021-03-15,129.98488921044853
2021-03-16,128.98788689044713
2021-03-17,126.98061033516612
2021-03-18,133.7283941414916
2021-03-19,129.55250909039592
2021-03-20,134.99424848715444
2021-03-21,133.4288692659962
2021-03-22,133.74569164048555
2021-03-23,137.66302086102684
2021-03-24,136.23960274161934
2021-03-25,135.90590111473216
2021-03-26,142.0768792909302
2021-03-27,144.0015990418403
2021-03-28,142.99549850287173
2021-03-29,144.11067546398044
2021-03-30,149.33187743374341
2021-03-31,147.78774950181773
2021-04-01,156.11389344707
2021-04-02,152.40526109759654
2021-04-03,152.17604928993663
2021-04-04,155.1339759537861
2021-04-05,150.83796973029922
2021-04-06,155.27800202733448
2021-04-07,152.06745324052764
2021-04-08,151.5273704817637
2021-04-09,148.2143118789418
2021-04-10,153.31556379338778
2021-04-11,150.1748450382274
2021-04-12,152.34042900955313
2021-04-13,148.07768718577103
2021-04-14,150.60202064270138
2021-04-15,148.58361600702085
2021-04-16,149.9609989186525
2021-04-17,146.30789198849783
2021-04-18,150.46798351232292
2021-04-19,149.16250921007097
2021-04-20,149.19637267465865
2021-04-21,150.455484477759
2021-04-22,151.54953825926538
2021-04-23,148.07633161673965
2021-04-24,152.02633283250196
2021-04-25,148.3474341448905
2021-04-26,152.83226911615714
2021-04-27,151.093998393049
2021-04-28,153.09210175539664
2021-04-29,146.97366707344347
2021-04-30,154.93723612063738
2021-05-01,155.44377155452977
2021-05-02,153.16763646345157
2021-05-03,151.3202925792585
2021-05-04,149.9917206254488
2021-05-05,153.4027213939799
2021-05-06,147.74922803358712
2021-05-07,144.42107003672265
2021-05-08,146.90837952060656
2021-05-09,142.14491497284962
2021-05-10,143.53120103399448
2021-05-11,141.33435145218883
2021-05-12,138.2555571282537
2021-05-13,134.4264671038684
2021-05-14,133.97489230112018
2021-05-15,132.35488775981895
2021-05-16,131.960966161017
2021-05-17,130.77652107070352
2021-05-18,128.49584050219417
2021-05-19,129.58433472477702
2021-05-20,125.79692447777268
2021-05-21,126.58462954599652
2021-05-22,127.37913331531718
2021-05-23,126.79975807100311
2021-05-24,128.3912487542565
2021-05-25,131.45951893880607
2021-05-26,128.56734237527036
2021-05-27,133.13680540013345
2021-05-28,126.95195187248547
2021-05-29,130.14677837311115
2021-05-30,129.4451873921189
2021-05-31,129.70990538347223
2021-06-01,129.58852349311027
2021-06-02,131.06998064083214
2021-06-03,131.0082840059353
2021-06-04,129.19079934578266
2021-06-05,130.90040375388944
2021-06-06,129.05503928343845
2021-06-07,125.64510277236012
2021-06-08,124.88214681720532
2021-06-09,125.88721160206882
2021-06-10,125.67105045103621
2021-06-11,124.86715324965037
2021-06-12,123.2496446091077
2021-06-13,126.29774438314402
2021-06-14,121.49420603581243
2021-06-15,120.46502960454175
2021-06-16,117.13429717689083
2021-06-17,123.53953733066959
2021-06-18,120.93796761262601
2021-06-19,125.60770618147933
2021-06-20,127.82735087655576
2021-06-21,122.29132716193115
2021-06-22,127.69975699985088
2021-06-23,132.8346199610299
2021-06-24,131.35064853226186
2021-06-25,130.07492116391512
2021-06-26,130.0292582655741
2021-06-27,133.52700061189765
2021-06-28,133.54057828403452
2021-06-29,131.41572037704614
2021-06-30,136.071313616163
2021-07-01,139.68977503723812
2021-07-02,135.87111627984225
2021-07-03,138.70367796550337
2021-07-04,138.29724961669697
2021-07-05,133.6316717293955
2021-07-06,137.7155987004231
2021-07-07,135.84816569572013
2021-07-08,135.74090399953099
2021-07-09,129.54661806622312
2021-07-10,133.98747339106433
2021-07-11,129.87080929438764
2021-07-12,131.08182860294903
2021-07-13,126.11065244855857
2021-07-14,130.3573946429349
2021-07-15,129.70286630366246
2021-07-16,129.10378699612986
2021-07-17,126.79931472569477
2021-07-18,130.25841015469538
2021-07-19,126.63437564046494
2021-07-20,126.0682241027753
2021-07-21,129.55825319181778
2021-07-22,131.15840582672743
2021-07-23,128.90947933753597
2021-07-24,126.78370842503384
2021-07-25,129.4475314850003
2021-07-26,132.52389202267986
2021-07-27,132.77903391192177
2021-07-28,130.3971888880758
2021-07-29,130.81104939693142
2021-07-30,129.3548888546597
2021-07-31,127.269848481105
2021-08-01,125.73155793159422
2021-08-02,125.6982379546135
2021-08-03,127.25436443024253
2021-08-04,122.12695260468698
2021-08-05,122.82198789166247
2021-08-06,119.87543065274336
2021-08-07,119.98766137105726
2021-08-08,118.85619448160034
2021-08-09,115.9142722373835
2021-08-10,109.68262812045545
2021-08-11,112.55677266578604
2021-08-12,106.47693463054391
2021-08-13,108.38235306874942
2021-08-14,107.83225667968036
2021-08-15,106.97890822919993
2021-08-16,103.91738511722767
2021-08-17,108.4198950489001
2021-08-18,103.80854451152852
2021-08-19,105.90228073808088
2021-08-20,104.872647730775
2021-08-21,104.59747224465114
2021-08-22,106.48146375520952
2021-08-23,107.80344915606909
2021-08-24,103.3869716984378
2021-08-25,106.93707376631941
2021-08-26,105.48041556637946
2021-08-27,104.75059226140584
2021-08-28,106.41200920726621
2021-08-29,108.09675703819623
2021-08-30,106.54749674520748
2021-08-31,110.67193733321403
2021-09-01,107.04643608747877
2021-09-02,109.90239784771565
2021-09-03,106.52357617816249
2021-09-04,103.37955697199763
2021-09-05,102.73280398014514
2021-09-06,107.05438934676873
2021-09-07,102.19015928967657
2021-09-08,101.75513930652883
2021-09-09,108.10402132217214
2021-09-10,100.98020297915038
2021-09-11,101.15783603549575
2021-09-12,100.64493065459008
2021-09-13,99.5296767284945
2021-09-14,101.034408140962
2021-09-15,103.92241154464976
2021-09-16,102.35968156549067
2021-09-17,104.69816647923795
2021-09-18,104.12167851579206
2021-09-19,106.65776480442767
2021-09-20,108.57498159019448
2021-09-21,109.2230301637091
2021-09-22,114.86774807928977
2021-09-23,114.16728540303366
2021-09-24,114.21527027550175
2021-09-25,115.57920933581693
2021-09-26,119.32469718437132
2021-09-27,114.62458963163597
2021-09-28,122.80885488137083
2021-09-29,123.76863202766411
2021-09-30,122.94857071685641
2021-10-01,120.85265306412623
2021-10-02,123.45456574276061
2021-10-03,123.54215497710939
2021-10-04,125.05682656354419
2021-10-05,118.92142237677824
2021-10-06,120.40725681621686
2021-10-07,118.02934865553797
2021-10-08,121.04336993095197
2021-10-09,121.71398621842033
2021-10-10,123.0218648271905
2021-10-11,117.24055859677904
2021-10-12,121.9731160419302
2021-10-13,117.01410019460404
2021-10-14,118.98689469307931
2021-10-15,115.57855457824274
2021-10-16,121.53425214136648
2021-10-17,123.54618934951765
2021-10-18,118.4811243824288
2021-10-19,119.3132052723285
2021-10-20,119.89259150441218
2021-10-21,121.93289343396523
2021-10-22,127.98410615816692
2021-10-23,122.21487546006811
2021-10-24,126.22121383254873
2021-10-25,127.26703186727563
2021-10-26,125.26785903469656
2021-10-27,127.82817568598384
2021-10-28,125.94527869814651
2021-10-29,125.75267471023554
2021-10-30,126.55793661308385
2021-10-31,125.94850863237923
2021-11-01,125.2418667929929
2021-11-02,120.22224705289986
2021-11-03,120.79070729479106
2021-11-04,121.41939186496967
2021-11-05,117.98762331412587
2021-11-06,116.36609910434069
2021-11-07,114.16124345504885
2021-11-08,113.73479311327499
2021-11-09,116.43653539545004
2021-11-10,114.54019300317474
2021-11-11,111.1050676288618
2021-11-12,109.10714727997988
2021-11-13,112.91854187852381
2021-11-14,107.42738031520211
2021-11-15,110.24575026712736
2021-11-16,109.32132759278593
2021-11-17,109.57888911115347
2021-11-18,110.23480503186461
2021-11-19,109.34316839651358
2021-11-20,113.50591072502954
2021-11-21,115.1196081837667
2021-11-22,113.26621872139955
2021-11-23,116.26226840142407
2021-11-24,113.68120150999438
2021-11-25,118.64103487128614
2021-11-26,119.8619426988617
2021-11-27,120.92753250505088
2021-11-28,120.50785134867806
2021-11-29,123.82680223082205
2021-11-30,120.57655654034174
2021-12-01,117.58333810233309
2021-12-02,118.55315137542469
2021-12-03,118.16785507292812
2021-12-04,117.28943221196424
2021-12-05,117.56445962627001
2021-12-06,119.19500382374977
2021-12-07,120.86564331360358
2021-12-08,117.3757871559874
2021-12-09,117.81539405558803
2021-12-10,116.5328768992577
2021-12-11,119.8989335365708
2021-12-12,119.65010208350245
2021-12-13,121.15029491175244
2021-12-14,124.52311071376418
2021-12-15,118.12494961519562
2021-12-16,122.85875653373778
2021-12-17,126.97109421623846
2021-12-18,123.30695193574945
2021-12-19,129.20153064334326
2021-12-20,130.67960658983583
2021-12-21,131.30530958204412
2021-12-22,133.98765089974495
2021-12-23,138.84671059596562
2021-12-24,142.87677101792033
2021-12-25,138.75817082185137
2021-12-26,141.0834719624554
2021-12-27,143.34938079709698
2021-12-28,143.61033616410282
2021-12-29,146.3652476609261
2021-12-30,152.5193783938144
2021-12-31,144.47202888538814
2022-01-01,149.91541145755616
2022-01-02,150.703751733305
2022-01-03,146.44774151205
2022-01-04,146.12350085123384
2022-01-05,146.3290050585388
2022-01-06,144.86758409790528
2022-01-07,146.85402007515628
2022-01-08,147.56888519950232
2022-01-09,145.53072254203545
2022-01-10,150.49997180006523
2022-01-11,148.10102321006156
2022-01-12,146.45260159399885
2022-01-13,146.62396926868686
2022-01-14,146.86455823506228
2022-01-15,148.96046050395708
2022-01-16,147.191316832982
2022-01-17,152.16686493771047
2022-01-18,148.10312419252054
2022-01-19,148.57445061002014
2022-01-20,153.02419648233374
2022-01-21,158.80729024248745
2022-01-22,154.2468049376687
2022-01-23,153.69239802921615
2022-01-24,157.80683808753147
2022-01-25,156.10760006362798
2022-01-26,157.55888648586966
2022-01-27,155.8449111597201
2022-01-28,155.95860012319278
2022-01-29,156.10436809242083
2022-01-30,154.13383761770328
2022-01-31,154.25318001715658
2022-02-01,154.0963555583551
2022-02-02,152.48244443822145
2022-02-03,148.60227057454168
2022-02-04,150.21752930627147
2022-02-05,148.56949162838538
2022-02-06,145.83840847880737
2022-02-07,146.7714650394422
2022-02-08,140.82451224682532
2022-02-09,144.31932828102896
2022-02-10,141.39140814006444
2022-02-11,137.54501544567495
2022-02-12,144.98476747792296
2022-02-13,139.6926821375524
2022-02-14,139.7676365729988
2022-02-15,139.830240452891
2022-02-16,143.44703735902775
2022-02-17,141.63815120742413
2022-02-18,146.25923024632942
2022-02-19,145.45617264337616
2022-02-20,145.73054858640177
2022-02-21,147.1133553253104
2022-02-22,147.2694781371615
2022-02-23,147.69059468557595
2022-02-24,149.91942178566805
2022-02-25,150.28568902155348
2022-02-26,148.25186431610393
2022-02-27,152.82143152044304
2022-02-28,151.5221460198659
2022-03-01,150.0776656190164
2022-03-02,149.98795448467013
2022-03-03,150.98228744090673
2022-03-04,150.91338646238623
2022-03-05,146.38141388909153
2022-03-06,148.9534867102261
2022-03-07,150.34040777656412
2022-03-08,147.32785591864237
2022-03-09,147.3438350282726
2022-03-10,143.86466182705567
2022-03-11,146.34917242754716
2022-03-12,145.62036739928934
2022-03-13,144.6607265819413
2022-03-14,149.26363349779515
2022-03-15,148.12971410918652
2022-03-16,151.33995071848437
2022-03-17,152.48642380337506
2022-03-18,157.83603173790118
2022-03-19,155.48649031237704
2022-03-20,158.24902331533855
2022-03-21,164.34030733383312
2022-03-22,162.47957981958166
2022-03-23,162.97188790304193
2022-03-24,165.28332473085425
2022-03-25,168.1550457927904
2022-03-26,170.6061653822787
2022-03-27,171.56237047391073
2022-03-28,169.9574512317299
2022-03-29,172.7018062727151
2022-03-30,173.23643998851458
2022-03-31,169.7508580027086
2022-04-01,173.43236931660667
2022-04-02,171.47550060746133
2022-04-03,168.74007114790618
2022-04-04,169.50715719864263
2022-04-05,171.5765588166333
2022-04-06,168.87338902063163
2022-04-07,165.74704344374004
2022-04-08,168.92330958880493
2022-04-09,162.83977216835197
2022-04-10,168.61499121728835
2022-04-11,167.0024155144733
2022-04-12,169.4056382951713
2022-04-13,164.97868863952726
2022-04-14,165.0379023619612
2022-04-15,164.30574841533144
2022-04-16,160.6870898953693
2022-04-17,169.75446737771568
2022-04-18,167.0071209062433
2022-04-19,167.691772521013
2022-04-20,167.03038848592755
2022-04-21,169.5927618768493
2022-04-22,167.5686865473437
2022-04-23,167.54432256803616
2022-04-24,170.67781500221534
2022-04-25,171.6912221858445
2022-04-26,171.1121841014353
2022-04-27,167.18094410019816
2022-04-28,170.1386847583496
2022-04-29,166.15331272958974
2022-04-30,165.8061902421587
2022-05-01,166.9201633187364
2022-05-02,163.54211349687785
2022-05-03,162.98229062378704
2022-05-04,159.57544034237748
2022-05-05,161.7673845448686
2022-05-06,159.0152075278224
2022-05-07,155.6592117102136
2022-05-08,154.74677614142104
2022-05-09,153.4543326774764
2022-05-10,151.44490507073198
2022-05-11,149.6748635422003
2022-05-12,147.19542490693445
2022-05-13,147.98626918628443
2022-05-14,148.92760551873536
2022-05-15,150.42165553713357
2022-05-16,148.18040325678882
2022-05-17,147.44826213322506
2022-05-18,147.34317077458832
2022-05-19,144.39345242726645
2022-05-20,147.6259212256591
2022-05-21,150.01375463578194
2022-05-22,147.835094428684
2022-05-23,150.27030794758068
2022-05-24,152.59264051049587
2022-05-25,149.44946844721315
2022-05-26,150.4040849086092
2022-05-27,149.40499951578357
2022-05-28,155.22724057279297
2022-05-29,154.40887942584843
2022-05-30,151.16430996601642
2022-05-31,149.2308246225492
2022-06-01,146.33711820859105
2022-06-02,145.13713211218408
2022-06-03,144.87355562974642
2022-06-04,147.96635198796028
2022-06-05,144.06957776310057
2022-06-06,143.34652251520842
2022-06-07,146.67253405126175
2022-06-08,142.47482352303075
2022-06-09,142.90761470256356
2022-06-10,138.49665568525515
2022-06-11,145.2445359653973
2022-06-12,141.40230147096838
2022-06-13,142.9555110796236
2022-06-14,141.3750858954503
2022-06-15,142.80016632639106
2022-06-16,144.48567453308826
2022-06-17,147.89503578784155
2022-06-18,147.9002630974801
2022-06-19,152.02587472648426
2022-06-20,149.69493956124936
2022-06-21,153.14323191894707
2022-06-22,153.98095313317663
2022-06-23,155.31319807828453
2022-06-24,150.8122544179364
2022-06-25,152.83737034498319
2022-06-26,156.78809278912368
2022-06-27,155.65027558307742
2022-06-28,162.48034225023173
2022-06-29,158.90134137503978
2022-06-30,157.88319684838027
2022-07-01,157.31658628183897
2022-07-02,155.93474063897312
2022-07-03,154.11943782440525
2022-07-04,154.03839068718668
2022-07-05,152.0863720037376
2022-07-06,153.8477094111061
2022-07-07,148.6854645619878
2022-07-08,150.19464587976307
2022-07-09,149.0947258780293
2022-07-10,147.3204383023566
2022-07-11,146.46787170526304
2022-07-12,149.4804804311447
2022-07-13,150.58845653730606
2022-07-14,147.8702525987585
2022-07-15,148.97642976852543
2022-07-16,148.1543980151739
2022-07-17,146.52625105638998
2022-07-18,149.6330510197732
2022-07-19,153.9951509739493
2022-07-20,153.4983306866582
2022-07-21,151.6034230513189
2022-07-22,152.01634082907583
