date,price
2020-05-09,130.64115446132348
2020-05-10,130.00598431334876
2020-05-11,127.89542249284962
2020-05-12,126.41190253652938
2020-05-13,130.20803404514933
2020-05-14,123.33178762313997
2020-05-15,119.64462455947223
2020-05-16,122.73115871409689
2020-05-17,117.93001942551571
2020-05-18,116.409584920988
2020-05-19,115.41907398223144
2020-05-20,111.1296460420439
2020-05-21,108.65004030010326
2020-05-22,108.48655550458021
2020-05-23,109.85055246785628
2020-05-24,111.21820047111716
2020-05-25,105.34121821066512
2020-05-26,108.23920358241627
2020-05-27,109.11876326733017
2020-05-28,107.93384289566015
2020-05-29,110.96377437330497
2020-05-30,109.94335399327437
2020-05-31,109.77360693061628
2020-06-01,112.6897303052722
2020-06-02,110.2291512402027
2020-06-03,108.32392325679626
2020-06-04,112.25840406948755
2020-06-05,110.80838405696089
2020-06-06,111.54202167851469
2020-06-07,109.49369304328268
2020-06-08,109.45379189413286
2020-06-09,109.28173473826793
2020-06-10,111.4088452386752
2020-06-11,113.19751905112973
2020-06-12,103.71531237121245
2020-06-13,110.53291255880006
2020-06-14,107.64800939903823
2020-06-15,107.76082495428957
2020-06-16,101.94604565577171
2020-06-17,103.2852303954816
2020-06-18,101.90032891734303
2020-06-19,103.11571427921413
2020-06-20,94.97800515404413
2020-06-21,99.65444828562016
2020-06-22,102.621295252992
2020-06-23,101.40446582480135
2020-06-24,102.64280858798006
2020-06-25,104.38436061995034
2020-06-26,106.22417292641181
2020-06-27,107.44988308905492
2020-06-28,105.48542855139604
2020-06-29,108.76510391321965
2020-06-30,111.64133665387793
2020-07-01,113.7004190502388
2020-07-02,116.1305886228603
2020-07-03,116.16635374169512
2020-07-04,117.72585033336564
2020-07-05,117.28789821038582
2020-07-06,122.10523384068314
2020-07-07,118.8260995908143
2020-07-08,117.27097240969148
2020-07-09,120.6342488408675
2020-07-10,119.91553678564763
2020-07-11,114.87423518402214
2020-07-12,115.57877334168822
2020-07-13,116.07462628395699
2020-07-14,111.81145460128437
2020-07-15,113.97866881113569
2020-07-16,114.54896780909304
2020-07-17,113.50534391471618
2020-07-18,106.3518382922802
2020-07-19,107.73011310915483
2020-07-20,109.24690415605555
2020-07-21,107.18084863943002
2020-07-22,109.79281033391551
2020-07-23,108.44764071347848
2020-07-24,108.47588829848226
2020-07-25,104.49262237689037
2020-07-26,105.6726019995292
2020-07-27,109.83188604032921
2020-07-28,112.19352085097103
2020-07-29,108.79052641781907
2020-07-30,111.8507623709862
2020-07-31,109.11698181183984
2020-08-01,114.02459222968344
2020-08-02,107.57103941137257
2020-08-03,112.14096956783565
2020-08-04,113.04043399253376
2020-08-05,108.48259216205777
2020-08-06,109.1732241487335
2020-08-07,106.25884586347064
2020-08-08,111.7756354477677
2020-08-09,106.19725244613844
2020-08-10,106.61630546045589
2020-08-11,104.37298329941305
2020-08-12,96.86267403948338
2020-08-13,95.51540841117934
2020-08-14,97.012049559575
2020-08-15,92.07333917461781
2020-08-16,90.64516797718461
2020-08-17,87.95915325654569
2020-08-18,88.55719455986957
2020-08-19,90.96566596803106
2020-08-20,84.47469402941284
2020-08-21,87.25318453283629
2020-08-22,84.59888605352603
2020-08-23,86.80194209942637
2020-08-24,82.03829896873121
2020-08-25,90.85708120917239
2020-08-26,85.81343358066277
2020-08-27,83.98689889905148
2020-08-28,87.87339944942788
2020-08-29,84.11651781971185
2020-08-30,90.40301611533279
2020-08-31,85.71659016089295
2020-09-01,90.2937633775885
2020-09-02,86.85141867395127
2020-09-03,88.28664010197538
2020-09-04,90.56517361703813
2020-09-05,91.47234187793251
2020-09-06,88.21762790162369
2020-09-07,85.67072895643729
2020-09-08,87.89938565241754
2020-09-09,89.33968408728599
2020-09-10,87.98776289308202
2020-09-11,85.91312218683447
2020-09-12,85.4725454732361
2020-09-13,84.43884748308724
2020-09-14,81.46586723056126
2020-09-15,84.42477791372306
2020-09-16,81.46728745457429
2020-09-17,84.3577931133967
2020-09-18,82.7174873829968
2020-09-19,79.40768782366946
2020-09-20,83.92771591934692
2020-09-21,83.50480889859024
2020-09-22,91.19712746317171
2020-09-23,89.40566048635768
2020-09-24,88.02981301784288
2020-09-25,90.03843594937099
2020-09-26,90.84841651130586
2020-09-27,92.03464649165849
2020-09-28,98.52760921519403
2020-09-29,96.50914816225216
2020-09-30,100.58733279592785
2020-10-01,102.45109623208802
2020-10-02,101.58310686350256
2020-10-03,100.69143824523024
2020-10-04,104.99486532560073
2020-10-05,101.50065125759357
2020-10-06,105.34852795782662
2020-10-07,105.63764820828078
2020-10-08,105.08263507893228
2020-10-09,105.62710626694802
2020-10-10,103.48911449390282
2020-10-11,101.85945617482226
2020-10-12,103.51302001397977
2020-10-13,100.48755895943489
2020-10-14,104.1937131399208
2020-10-15,102.72828091232753
2020-10-16,100.50114564694022
2020-10-17,104.34924836796299
2020-10-18,101.2763596015137
2020-10-19,103.3949616459094
2020-10-20,102.73885365469044
2020-10-21,99.79367071732659
2020-10-22,103.02529585054226
2020-10-23,101.54032279730434
2020-10-24,105.98599245499021
2020-10-25,106.03697756038889
2020-10-26,104.21930663189889
2020-10-27,107.67833083582504
2020-10-28,107.69801684397088
2020-10-29,107.4799474872622
2020-10-30,107.842002185108
2020-10-31,112.57124964395896
2020-11-01,108.39813332416955
2020-11-02,112.01218131389507
2020-11-03,107.24833531672894
2020-11-04,109.53829229199772
2020-11-05,106.67401660370345
2020-11-06,107.11930270527823
2020-11-07,102.62886219764044
2020-11-08,105.36454920723023
2020-11-09,103.86078463359615
2020-11-10,102.9210140499618
2020-11-11,104.95494392999841
2020-11-12,97.87237999443413
2020-11-13,97.50448449271539
2020-11-14,93.67405269434
2020-11-15,98.56861508713894
2020-11-16,94.24860131276658
2020-11-17,94.54401808051723
2020-11-18,94.1897109380642
2020-11-19,92.89545223272239
2020-11-20,93.92521093754588
2020-11-21,92.79063235024958
2020-11-22,94.82419983506611
2020-11-23,96.31532902461541
2020-11-24,91.23398937289846
2020-11-25,95.72105544328048
2020-11-26,96.62588924420572
2020-11-27,97.5220188531647
2020-11-28,97.18561682140867
2020-11-29,96.76208338577442
2020-11-30,99.78093786228368
2020-12-01,99.77434792514048
2020-12-02,101.96722112596775
2020-12-03,102.69393441573384
2020-12-04,101.63786096206157
2020-12-05,103.98181249092286
2020-12-06,101.29218061871046
2020-12-07,105.40323184891729
2020-12-08,100.01544635686622
2020-12-09,100.40977993860075
2020-12-10,103.72654470435414
2020-12-11,104.10405861800882
2020-12-12,102.22118300612597
2020-12-13,98.05798411337278
2020-12-14,102.2762770101674
2020-12-15,102.62569009457262
2020-12-16,96.75254024822296
2020-12-17,103.6456400450733
2020-12-18,104.6719639637983
2020-12-19,104.80343667507772
2020-12-20,106.51823090682156
2020-12-21,106.6540353180514
2020-12-22,110.640062983993
2020-12-23,111.28849844801073
2020-12-24,114.33191121306382
2020-12-25,112.61374336566975
2020-12-26,115.2077481524241
2020-12-27,121.38957961143717
2020-12-28,118.84339384173184
2020-12-29,125.30766113957326
2020-12-30,126.78115043095873
2020-12-31,123.97966691931408
2021-01-01,124.80602378202586
2021-01-02,127.65771924017812
2021-01-03,130.5821575730857
2021-01-04,127.93861519951778
2021-01-05,132.95265562577268
2021-01-06,127.59334596300134
2021-01-07,131.4185249199282
2021-01-08,130.1007032110779
2021-01-09,130.39097144565142
2021-01-10,130.30280842785476
2021-01-11,129.12016263090328
2021-01-12,129.59910645871022
2021-01-13,132.6919898573341
2021-01-14,128.2914376776137
2021-01-15,129.15569757931473
2021-01-16,128.97996803002528
2021-01-17,130.26316089612754
2021-01-18,132.77651899507717
2021-01-19,132.26123741485551
2021-01-20,133.37181368277018
2021-01-21,134.03495545722149
2021-01-22,133.65773491480803
2021-01-23,132.58121665099333
2021-01-24,136.7133107782734
2021-01-25,136.5578051688523
2021-01-26,136.00410979945005
2021-01-27,138.7362086886057
2021-01-28,138.80211795038323
2021-01-29,140.65305782784836
2021-01-30,142.90561384345483
2021-01-31,143.08060957500678
2021-02-01,137.6285352155796
2021-02-02,139.52616493792044
2021-02-03,145.5893959093833
2021-02-04,142.36361178338072
2021-02-05,137.49157585351628
2021-02-06,137.28658826257356
2021-02-07,132.21821329331513
2021-02-08,135.3360388350297
2021-02-09,137.7709350165357
2021-02-10,129.38938784861446
2021-02-11,129.8549925383145
2021-02-12,128.7360952341882
2021-02-13,130.45606679221254
2021-02-14,128.67409117148017
2021-02-15,125.40006518800136
2021-02-16,123.8100637908034
2021-02-17,123.25352996075206
2021-02-18,121.69738231472626
2021-02-19,125.77309021658324
2021-02-20,129.641225773123
2021-02-21,130.05424422540278
2021-02-22,127.96521665647097
2021-02-23,129.2293488315992
2021-02-24,128.67582271361582
2021-02-25,130.31217643056215
2021-02-26,127.36465858876154
2021-02-27,133.65667741509017
2021-02-28,128.4339757945041
2021-03-01,134.0484228754196
2021-03-02,132.76622720874266
2021-03-03,132.96144271149416
2021-03-04,131.42538673436098
2021-03-05,132.69403129092694
2021-03-06,133.055352306985
2021-03-07,132.19037931503254
2021-03-08,135.74224801689974
2021-03-09,129.92440217794666
2021-03-10,129.04333962026203
2021-03-11,135.42591236535634
2021-03-12,126.53213862285622
2021-03-13,127.93344880961807
2021-03-14,126.78714652215372
2021-03-15,131.73276961205508
2021-03-16,131.52956606704487
2021-03-17,128.8752368529768
2021-03-18,133.1707671288195
2021-03-19,132.68666713472464
2021-03-20,131.41579866423007
2021-03-21,136.01141461262003
2021-03-22,134.5456338055919
2021-03-23,138.18892383470293
2021-03-24,137.40450732202117
2021-03-25,140.87224429233117
2021-03-26,141.05121655726376
2021-03-27,140.53396081608963
2021-03-28,149.64081599470234
2021-03-29,149.9427808561749
2021-03-30,147.52464138858838
2021-03-31,149.00430882084999
2021-04-01,154.24969946059431
2021-04-02,152.19986666992804
2021-04-03,152.13321435970988
2021-04-04,154.60298831957152
2021-04-05,155.60740846558505
2021-04-06,150.5328858377677
2021-04-07,152.5120007775029
2021-04-08,151.77252153138764
2021-04-09,152.31263959704847
2021-04-10,152.17811395246162
2021-04-11,147.6845014836931
2021-04-12,149.88657299592003
2021-04-13,148.09493971951335
2021-04-14,150.24260614381035
2021-04-15,146.5928536282536
2021-04-16,148.36912545165498
2021-04-17,149.4959780881657
2021-04-18,150.44574893296124
2021-04-19,145.32294729707144
2021-04-20,144.74909235345856
2021-04-21,149.4520070929335
2021-04-22,146.0842126463378
2021-04-23,147.33592084880067
2021-04-24,150.5100050507375
2021-04-25,149.30082878879278
2021-04-26,150.22302049751198
2021-04-27,153.9687202760731
2021-04-28,153.33700928296096
2021-04-29,151.21801136679346
2021-04-30,150.1887077558199
2021-05-01,147.2101426478987
2021-05-02,151.9016729399335
2021-05-03,155.03234761701836
2021-05-04,150.8922233684642
2021-05-05,149.14377118850413
2021-05-06,147.28260004643423
2021-05-07,144.86440651049094
2021-05-08,143.58146583508514
2021-05-09,140.75359200460474
2021-05-10,142.33064616749354
2021-05-11,137.35056253109886
2021-05-12,136.606612884136
2021-05-13,137.7551823400591
2021-05-14,132.09421718416658
2021-05-15,130.30265323605425
2021-05-16,130.80705268135236
2021-05-17,129.61943651319515
2021-05-18,131.49467079637535
2021-05-19,131.7657317342887
2021-05-20,125.11303340908512
2021-05-21,130.70659613965913
2021-05-22,124.29523502916194
2021-05-23,129.33433958620162
2021-05-24,127.71025738232254
2021-05-25,130.06015432156977
2021-05-26,129.98920491993346
2021-05-27,130.96357488480447
2021-05-28,131.7634228012924
2021-05-29,131.86952609268863
2021-05-30,132.76096287214745
2021-05-31,130.0820890101801
2021-06-01,130.00717858314647
2021-06-02,129.68519314463276
2021-06-03,125.34403423282784
2021-06-04,126.43634060774649
2021-06-05,129.0045400692219
2021-06-06,127.47929953263143
2021-06-07,129.08015618905216
2021-06-08,127.33868115341808
2021-06-09,125.5552274317418
2021-06-10,124.47942535250428
2021-06-11,122.63300554008998
2021-06-12,121.1503243914331
2021-06-13,120.61868040217776
2021-06-14,123.58400392146335
2021-06-15,121.6268149438445
2021-06-16,119.82108297981671
2021-06-17,119.58415513857904
2021-06-18,123.2166928731192
2021-06-19,126.06342659614958
2021-06-20,123.88111525651246
2021-06-21,125.21297898753416
2021-06-22,126.18985311338903
2021-06-23,132.66308700008284
2021-06-24,129.8083635788758
2021-06-25,131.7325042751766
2021-06-26,128.96732768278991
2021-06-27,130.19928951712393
2021-06-28,132.76735296202608
2021-06-29,136.9881599454389
2021-06-30,136.67677968429768
2021-07-01,137.50886111705992
2021-07-02,136.5825546980183
2021-07-03,138.72222358057223
2021-07-04,136.54346221305465
2021-07-05,136.1465534123757
2021-07-06,137.70612399142698
2021-07-07,136.3042331954185
2021-07-08,136.91537636228028
2021-07-09,131.7271737964853
2021-07-10,133.41011521190606
2021-07-11,130.15475014721488
2021-07-12,131.99096344826626
2021-07-13,129.2987966366869
2021-07-14,131.7212795566033
2021-07-15,129.08697192057915
2021-07-16,129.49118345024672
2021-07-17,127.45508748438114
2021-07-18,125.17489931002432
2021-07-19,131.8446319720638
2021-07-20,124.36719508790964
2021-07-21,130.15583290797673
2021-07-22,126.29140266200947
2021-07-23,129.06795529552556
2021-07-24,131.21918182976
2021-07-25,129.8841375657374
2021-07-26,130.4107691737513
2021-07-27,134.54536801332574
2021-07-28,131.39927612331806
2021-07-29,131.18918731323862
2021-07-30,130.34496521237202
2021-07-31,131.1833140353072
2021-08-01,129.64669534507732
2021-08-02,124.3120812838052
2021-08-03,127.28371981181363
2021-08-04,124.65360674716821
2021-08-05,123.29278381871679
2021-08-06,122.45159483457437
2021-08-07,117.36226481963284
2021-08-08,114.729414838185
2021-08-09,117.23188231667325
2021-08-10,112.76542720038206
2021-08-11,113.20484920525686
2021-08-12,113.83497687634647
2021-08-13,106.77073406705819
2021-08-14,107.46363593214615
2021-08-15,103.90751433499457
2021-08-16,104.48989918682844
2021-08-17,104.43988364741918
2021-08-18,105.21939794176191
2021-08-19,102.17894497033485
2021-08-20,103.85036806612462
2021-08-21,106.92481815345114
2021-08-22,105.96643271180756
2021-08-23,104.92987290413694
2021-08-24,105.2440096514373
2021-08-25,106.97066676105426
2021-08-26,106.61019345057443
2021-08-27,104.36923505471093
2021-08-28,110.41503117485095
2021-08-29,108.03959306192549
2021-08-30,109.06880294796409
2021-08-31,106.84167516629319
2021-09-01,108.39826434965886
2021-09-02,108.30344232425426
2021-09-03,108.62045155948212
2021-09-04,105.14468501586188
2021-09-05,105.19657391481032
2021-09-06,103.33440564234392
2021-09-07,102.64733450583043
2021-09-08,100.86148614942024
2021-09-09,97.40070378982854
2021-09-10,105.09481436573834
2021-09-11,106.59501333388896
2021-09-12,103.93123831639812
2021-09-13,103.4662867653566
2021-09-14,101.17057794166604
2021-09-15,97.97796578926085
2021-09-16,100.70164011890752
2021-09-17,102.28111685934225
2021-09-18,101.66998232430379
2021-09-19,108.70102107944044
2021-09-20,107.82889751750044
2021-09-21,111.0856115500012
2021-09-22,109.67049981950862
2021-09-23,116.89774302476191
2021-09-24,114.16388281008943
2021-09-25,117.98794915355573
2021-09-26,118.43336021679696
2021-09-27,123.32947081680354
2021-09-28,116.21379667983419
2021-09-29,122.46060529144522
2021-09-30,123.06875792718296
2021-10-01,122.3651668587231
2021-10-02,127.97432509146964
2021-10-03,124.81947552099126
2021-10-04,120.12771986933002
2021-10-05,122.89596551772692
2021-10-06,119.08700165717768
2021-10-07,119.45762947624692
2021-10-08,122.61456015848754
2021-10-09,122.29654875780065
2021-10-10,118.36245021140267
2021-10-11,114.51403541016364
2021-10-12,118.63925028504678
2021-10-13,118.39956934767406
2021-10-14,116.38219991369036
2021-10-15,117.3871771753825
2021-10-16,117.29664524458661
2021-10-17,122.88246570858934
2021-10-18,120.38346492076133
2021-10-19,118.45855922669088
2021-10-20,124.44154339619706
2021-10-21,123.4820799680387
2021-10-22,122.3726984295033
2021-10-23,123.78358109170779
2021-10-24,126.05587709282433
2021-10-25,124.72081473404033
2021-10-26,126.48945906125627
2021-10-27,127.1919475528455
2021-10-28,126.31671240249034
2021-10-29,127.10009327392802
2021-10-30,125.70274971827719
2021-10-31,127.28564836546481
2021-11-01,125.13996093199883
2021-11-02,123.81328703197339
2021-11-03,120.8313608449664
2021-11-04,120.4879257391359
2021-11-05,118.36098510884378
2021-11-06,118.37011345162442
2021-11-07,112.76019051538202
2021-11-08,116.36471093789793
2021-11-09,114.64610837388432
2021-11-10,115.82594791453486
2021-11-11,112.26208529107028
2021-11-12,107.88912953322986
2021-11-13,106.43321628932179
2021-11-14,106.13634330192781
2021-11-15,107.39398584325602
2021-11-16,113.93488506109266
2021-11-17,109.76310259779429
2021-11-18,108.2433842882639
2021-11-19,106.51054123707641
2021-11-20,111.98127507173352
2021-11-21,114.91688529888745
2021-11-22,113.02833879694772
2021-11-23,115.89404094653682
2021-11-24,120.26286949104743
2021-11-25,119.33113873303753
2021-11-26,115.56831689804325
2021-11-27,120.19762384656259
2021-11-28,123.00947186336388
2021-11-29,122.29982782873934
2021-11-30,120.84483487977766
2021-12-01,123.13647754090185
2021-12-02,122.87909420936143
2021-12-03,119.33570730015424
2021-12-04,120.35794573548604
2021-12-05,119.23722242085199
2021-12-06,117.39876379111271
2021-12-07,121.61205307464667
2021-12-08,118.9371084742011
2021-12-09,120.7255360535032
2021-12-10,115.03953403050998
2021-12-11,116.38584291722835
2021-12-12,116.3049407428703
2021-12-13,119.08512765107882
2021-12-14,121.02864943001528
2021-12-15,121.41106585971102
2021-12-16,124.79274341026598
2021-12-17,121.58362515378155
2021-12-18,130.2107470578086
2021-12-19,131.96860473925213
2021-12-20,128.54541923911697
2021-12-21,134.52082444398226
2021-12-22,133.52251873392277
2021-12-23,136.24793405951183
2021-12-24,136.92268416114925
2021-12-25,144.35717267068563
2021-12-26,143.0270474196545
2021-12-27,147.7164258713679
2021-12-28,146.86841638054466
2021-12-29,145.90615278120305
2021-12-30,147.07824767740468
2021-12-31,145.13538318990794
2022-01-01,146.93194771989266
2022-01-02,147.4915145812454
2022-01-03,144.19155621634553
2022-01-04,146.1260795506839
2022-01-05,144.04226815704666
2022-01-06,145.47110672881186
2022-01-07,148.063299865796
2022-01-08,146.22045575211337
2022-01-09,148.3322502072843
2022-01-10,146.98817083115628
2022-01-11,148.7917243748084
2022-01-12,148.29638399336005
2022-01-13,142.9610030759638
2022-01-14,146.11968738326934
2022-01-15,146.6839957377797
2022-01-16,148.4327990741682
2022-01-17,149.35272852916796
2022-01-18,153.31129651365342
2022-01-19,151.15527605311863
2022-01-20,150.14540160613927
2022-01-21,148.76648193206626
2022-01-22,154.36120056975165
2022-01-23,156.58178517882024
2022-01-24,154.73737219960125
2022-01-25,160.07311991800626
2022-01-26,158.29478940116005
2022-01-27,155.75298096341874
2022-01-28,158.0558021245731
2022-01-29,155.99000575672915
2022-01-30,151.68289869940696
2022-01-31,155.33425867250844
2022-02-01,155.2512327024698
2022-02-02,153.82444505155703
2022-02-03,153.6490371036913
2022-02-04,146.63326415898516
2022-02-05,149.2415887135888
2022-02-06,147.2892682467534
2022-02-07,147.06144881855226
2022-02-08,142.50203744647902
2022-02-09,143.04314567310618
2022-02-10,141.06362788136866
2022-02-11,142.8896007145858
2022-02-12,141.1109016842371
2022-02-13,140.71230555380293
2022-02-14,138.9932194630611
2022-02-15,140.67294353611948
2022-02-16,143.75413573247073
2022-02-17,145.47244950468377
2022-02-18,144.3993810594797
2022-02-19,145.8879365537945
2022-02-20,145.99452641686372
2022-02-21,151.19848681080978
2022-02-22,148.78589288295697
2022-02-23,147.05156243840628
2022-02-24,149.4794941031259
2022-02-25,152.21865214162295
2022-02-26,152.89904116274056
2022-02-27,150.9751138525302
2022-02-28,153.05292876953254
2022-03-01,149.6506356122594
2022-03-02,148.68365981696743
2022-03-03,148.04041724891147
2022-03-04,151.49208672287725
2022-03-05,149.6591071530858
2022-03-06,148.98550395109723
2022-03-07,152.9626335710443
2022-03-08,148.01746465843362
2022-03-09,150.12775249174732
2022-03-10,149.55563495845087
2022-03-11,149.1127829354823
2022-03-12,146.89798698742604
2022-03-13,145.9541971466389
2022-03-14,148.5127017786273
2022-03-15,151.5573881223797
2022-03-16,154.2431072984805
2022-03-17,150.30824673163445
2022-03-18,153.95746475926308
2022-03-19,158.02309416154523
2022-03-20,158.69880023420703
2022-03-21,160.4949883126963
2022-03-22,159.4419343483562
2022-03-23,163.34938428016764
2022-03-24,166.8355165663365
2022-03-25,164.57328417433035
2022-03-26,168.6377057999513
2022-03-27,165.91576320376174
2022-03-28,171.57120226402674
2022-03-29,170.13437768915236
2022-03-30,169.67849386331528
2022-03-31,170.21860697617137
2022-04-01,173.22034513336143
2022-04-02,170.63477461707035
2022-04-03,169.06868545903515
2022-04-04,170.5799185364852
2022-04-05,171.5498806022243
2022-04-06,169.10503928297962
2022-04-07,166.53278337806498
2022-04-08,168.26263844727808
2022-04-09,167.1542254132024
2022-04-10,168.07588289779602
2022-04-11,166.05953713549565
2022-04-12,166.6886077167357
2022-04-13,170.43890611504398
2022-04-14,168.1998731082716
2022-04-15,167.10898593080117
2022-04-16,166.9021788734408
2022-04-17,168.52870420813375
2022-04-18,169.10219036177193
2022-04-19,173.43063527339228
2022-04-20,167.3250117895989
2022-04-21,167.75521730453193
2022-04-22,172.4273018069109
2022-04-23,171.27399868889418
2022-04-24,168.4753870461193
2022-04-25,168.22962460507367
2022-04-26,169.4608205161931
2022-04-27,169.16619465074317
2022-04-28,169.5220340232832
2022-04-29,169.70596677184747
2022-04-30,165.86276824642897
2022-05-01,169.2607492295874
2022-05-02,165.76091555731088
2022-05-03,163.21530073134082
2022-05-04,162.18943497647254
2022-05-05,163.38806822066684
2022-05-06,155.6195826318825
2022-05-07,157.00725036995007
2022-05-08,155.44217821302908
2022-05-09,153.72960143105504
2022-05-10,151.1108697303832
2022-05-11,148.66413489435138
2022-05-12,146.5032672165776
2022-05-13,147.69979726358937
2022-05-14,147.89843679356176
2022-05-15,151.15969024167947
2022-05-16,149.50011696039198
2022-05-17,148.55675667242338
2022-05-18,146.13745124776113
2022-05-19,145.66712881349332
2022-05-20,148.92635119374756
2022-05-21,147.14344210695674
2022-05-22,150.14056561058433
2022-05-23,151.9293351291118
2022-05-24,147.78732188505666
2022-05-25,149.1409966594081
2022-05-26,149.9995565300746
2022-05-27,147.9568652406698
2022-05-28,151.43488338421608
2022-05-29,149.0850946906317
2022-05-30,147.14442231754109
2022-05-31,147.30329340994317
2022-06-01,148.8892834572022
2022-06-02,148.62037866436327
2022-06-03,149.3123075637207
2022-06-04,145.1443397331242
2022-06-05,144.32210929776858
2022-06-06,142.89350386630767
2022-06-07,143.86132868814138
2022-06-08,143.0304175684037
2022-06-09,142.16579117513075
2022-06-10,142.7573882598356
2022-06-11,141.86910847230732
2022-06-12,140.11917963164535
2022-06-13,139.38238859609905
2022-06-14,137.98282750803273
2022-06-15,142.77429953218538
2022-06-16,148.21594373175392
2022-06-17,142.8001003092067
2022-06-18,149.40699434176224
2022-06-19,150.22953163752183
2022-06-20,150.93026302117465
2022-06-21,156.00734879755407
2022-06-22,153.24159053135438
2022-06-23,157.84031175045592
2022-06-24,155.72840392672128
2022-06-25,159.65029815392032
2022-06-26,154.85864683751203
2022-06-27,157.27138885663103
2022-06-28,161.4149779027317
2022-06-29,161.21084744018137
2022-06-30,157.05470481403495
2022-07-01,162.43420845551145
2022-07-02,153.8263203704998
2022-07-03,153.9530555145858
2022-07-04,155.31297298942164
2022-07-05,151.4383846130521
2022-07-06,152.8315825934063
2022-07-07,149.8126553510392
2022-07-08,155.02457596572785
2022-07-09,148.6609837895296
2022-07-10,150.83677355974675
2022-07-11,146.6081943229171
2022-07-12,146.2636634104731
2022-07-13,149.72491021482807
2022-07-14,148.1300235673828
2022-07-15,146.0160403835839
2022-07-16,147.84289057795033
2022-07-17,147.13095037771552
2022-07-18,152.39021574335055
2022-07-19,150.9049394468266
2022-07-20,147.5752353311892
2022-07-21,150.2495028370228
